ts_code,trade_date,open,high,low,close,pre_close,vol,amount,report_date,actual_publish_date,roe,pe,is_suspended,is_limit_up,is_limit_down
600519.SH,2023-11-07,82.00332166137731,82.93372283510715,76.50799039319432,78.06937795223911,80.51817750981276,6070336.631088113,473907404.74973977,2023-09-30,2023-11-03,,24.281173758800488,0,0,0
600519.SH,2023-11-08,76.712418348898,81.18054780526187,76.24120899609875,79.58877235809987,78.59918453206056,4344150.007765693,345745566.0575015,2023-09-30,2023-11-23,0.27479388948000494,29.261973611034172,0,0,0
600519.SH,2023-11-09,77.21907338099922,80.62138372564102,75.92499244065222,78.17994436645102,78.27318808314662,6258191.667472838,489265076.3976139,2023-09-30,2023-11-11,0.06638608639062006,32.56296115334071,0,0,0
600519.SH,2023-11-10,80.99903103582403,86.5791420773025,80.36656812709673,82.00670217050687,84.0574194925267,5108983.286575823,418970870.7763209,2023-09-30,2023-11-09,0.12207107497454628,18.9956086726365,0,0,0
600519.SH,2023-11-13,79.53513728772737,82.2662016576405,77.47399573583618,79.61966556157877,79.87009869673834,9047199.960573908,720335035.1296232,2023-09-30,2023-11-24,0.10866707118567773,26.777919758292544,0,0,0
600519.SH,2023-11-14,80.2346174764407,85.62608433700171,79.00155470646757,83.94714150686443,81.44490175924493,3382490.5207652184,283950410.3923053,2023-09-30,2023-11-05,,35.44169875119873,0,0,0
600519.SH,2023-11-15,80.43080996302189,81.3581452548549,76.00566044825972,77.55679637577522,78.98849053869408,571648.4486214153,44335222.32825891,2023-09-30,2023-11-02,0.1340108052725225,16.063802992003975,0,0,0
600519.SH,2023-11-16,82.40309988994075,86.81356547570464,81.75646457420727,83.47726143983321,84.28501502495595,7678912.830107022,641014613.8925334,2023-09-30,2023-11-23,0.09592386634491772,12.453238225731305,0,0,0
600519.SH,2023-11-17,76.26030562908981,77.02290868538071,76.26030562908981,76.26030562908981,84.7336729212109,4431071.073421276,337914834.3233256,2023-09-30,2023-11-17,,17.644748379840106,0,0,1
600519.SH,2023-11-20,82.67229534762397,83.6687101657624,78.19309870406539,82.02814722133569,80.61144196295402,2602854.7002830855,213507348.5505665,2023-09-30,2023-11-17,0.11181629513638877,24.83764032631061,0,0,0
600519.SH,2023-11-21,85.81504302605825,87.87904766257816,80.7784197583686,82.42695893711081,85.31946375007588,1756480.9096104978,144781379.81028354,2023-09-30,2023-11-28,0.13252250462680698,21.862396488237227,0,0,0
600519.SH,2023-11-22,79.78688460437384,84.36058076930412,77.10902421458596,82.70645173461189,79.49383939648037,9335956.139439754,772143805.8430276,2023-09-30,2023-11-22,0.2554959278002681,17.207830165125916,0,0,0
600519.SH,2023-11-23,,,,,81.76444040513644,0.0,0.0,2023-09-30,2023-11-04,0.14711190757486808,49.14101873556562,1,0,0
600519.SH,2023-11-24,83.82570530970857,86.62130361498195,81.07163238740323,84.92284668135486,83.57900246124045,3867125.3277119556,328407291.3028666,2023-09-30,2023-11-13,0.13970700300380898,10.642474599240245,0,0,0
600519.SH,2023-11-26,82.46487316015596,84.93327552091807,79.98570607309759,82.71795164278309,82.45949079700783,7091312.5113372505,586578845.3966575,2023-09-30,2023-10-30,0.05505696965207035,12.066748866318445,0,0,0
600519.SH,2023-11-27,86.91243391576633,89.23759975759742,84.03929297560146,86.75096613794594,86.63844636659944,4025881.4517006357,349249105.49186647,2023-09-30,2023-11-25,0.12900266242240713,35.00116744340823,0,0,0
600519.SH,2023-11-28,87.3453584862547,87.67581750255522,82.56848832764908,84.81546081317933,85.12215291510215,8521734.579987979,722774845.3292856,2023-09-30,2023-11-21,0.07647955537342895,10.486270859095473,0,0,0
600519.SH,2023-11-29,81.73393045832523,84.93528909315283,79.98760234986237,82.73915685070502,82.4614457215076,6250795.24559114,517185528.2666065,2023-09-30,2023-10-30,0.11323220025606445,19.885262186455677,0,0,0
600519.SH,2023-11-30,83.6903212889084,87.75213016454734,82.64035559185527,84.3692685360682,85.1962428782013,3876266.3099917835,327037753.225011,2023-09-30,2023-10-30,0.11058748590405637,36.85916594668828,0,0,0
600519.SH,2023-12-01,79.97466773603857,83.55213842882114,78.59820303402552,81.9138612047266,81.02907529280981,2835559.1738119507,232271600.60142136,2023-09-30,2023-11-08,0.09863550301801496,49.084169322062934,0,0,0
600519.SH,2023-12-02,81.49421385429567,85.45445240428856,80.47652313801933,83.5730063940713,82.96548777115395,5245072.202655394,438346452.72988486,2023-09-30,2023-11-05,0.035624048697035074,18.21331754827199,0,0,0
600519.SH,2023-12-04,79.08450044465263,84.31196878496185,78.64853210746256,80.25360419128833,81.85628037374937,848277.7771552631,68077348.97208437,2023-09-30,2023-11-04,,27.214989987631732,0,0,0
600519.SH,2023-12-05,85.68754014520803,87.86749527960056,80.5079458307587,86.14460321529467,82.99788229975124,3795272.1631813133,326942214.5913073,2023-09-30,2023-11-25,0.14093888218774303,22.51629576854593,0,0,0
600519.SH,2023-12-06,85.4550573712871,89.73822736277764,84.36658792172035,87.97865427723298,86.97586383682511,5917100.123983079,520578506.13167965,2023-09-30,2023-10-31,0.11702946082002484,12.019557776496317,0,0,0
600519.SH,2023-12-07,80.26569231634932,85.45459516618999,78.79802774560459,83.77901486881372,81.23508015010782,7284686.512604622,610303859.6541494,2023-09-30,2023-11-12,0.056780446454290964,39.93537398704925,0,0,0
600519.SH,2023-12-08,81.36790188424905,88.40553163499911,81.30359984630141,86.67208983823441,83.81814417144476,5935594.495898502,514450379.3918447,2023-09-30,2023-11-15,0.07537769628347411,36.82702101529302,0,0,0
600519.SH,2023-12-10,77.77706495431202,78.55483560385514,77.77706495431202,77.77706495431202,86.41896106034669,3624113.221635104,281872889.4408945,2023-09-30,2023-11-12,0.12562332580951935,19.902390811195456,0,0,1
600519.SH,2023-12-11,81.87395133129367,86.79361272249834,81.43946678685289,83.10149672127847,84.2656434199013,9519758.030750193,791106140.7797514,2023-09-30,2023-11-08,0.09329767083714023,21.332190496997224,0,0,0
600519.SH,2023-12-12,79.69472157393515,82.9087727167441,77.29475223845115,81.28311050661186,79.68531158603211,2141552.3103329847,174072033.09648594,2023-09-30,2023-11-09,0.0623577615307138,20.754140575287742,0,0,0
600519.SH,2023-12-13,86.89449033924093,88.80731073200481,83.63406933014043,85.79882663620425,86.22069003107262,2558997.7265577544,219559002.30336958,2023-09-30,2023-11-26,0.26302455403457115,15.77550528534669,0,0,0
600519.SH,2023-12-14,83.07722363425404,87.1327037021126,82.05638174949296,85.42421931579666,84.594207989168,5943303.3255938385,507702046.7458317,2023-09-30,2023-11-05,,29.643829175326605,0,0,0
600519.SH,2023-12-15,86.82355816987337,92.40193777197881,84.86117597312186,90.59013507056746,87.48574842589883,1678973.399159447,152098427.00974408,2023-09-30,2023-11-14,0.04908751778358861,41.46089529563388,0,0,0
600519.SH,2023-12-18,78.04600725619082,78.82646732875273,78.04600725619082,78.04600725619082,86.71778584021202,9253154.448230369,722171759.2092417,2023-09-30,2023-11-25,0.12732318820738314,31.4221525951869,0,0,1
600519.SH,2023-12-19,84.43630716877762,84.97278680561148,78.74995936882134,80.35710139675646,82.49785126758395,9532868.66832481,766033694.1825395,2023-09-30,2023-11-02,0.029492949750983835,19.271343611574,0,0,0
600519.SH,2023-12-20,83.84744240896536,86.25108739764761,81.22675220943512,82.98577569419199,83.73891980354136,7965407.773120058,661015542.7729144,2023-09-30,2023-11-21,0.15165592576999204,44.350571173978885,0,0,0
600519.SH,2023-12-21,83.34101779376242,89.10311291812178,82.08256100652142,87.35599305698214,84.62119691393961,6970100.946050553,608880089.8496567,2023-09-30,2023-11-13,0.17974276743491038,44.5188959594785,0,0,0
600519.SH,2023-12-22,82.6497385702889,87.10390714062784,79.50032979683142,81.12278550697084,84.56690013653188,7350897.261645419,596325261.8402406,2023-09-30,2023-11-17,0.12754933287856568,24.170853088688627,0,0,0
600519.SH,2023-12-23,84.23441347139514,88.38584392765537,81.5686772107727,83.23334409262522,85.8114989588887,2418613.372170708,201309279.03290915,2023-09-30,2023-11-13,0.11292609573598116,26.58943307869884,0,0,0
600519.SH,2023-12-25,84.73652307966258,88.45276087654545,82.92632803751583,84.61870207909779,85.87646687043248,5512184.025482959,466433857.8575045,2023-09-30,2023-10-30,0.13240441823302046,31.300162656639273,0,0,0
600519.SH,2023-12-26,87.20038797277863,88.99578370628466,83.16518260262366,84.86243122716701,86.40367350124724,2141895.926977911,181766495.7989121,2023-09-30,2023-11-03,0.15462492690426766,48.057681149027246,0,0,0
600519.SH,2023-12-27,89.38204186277817,90.05486198042884,84.17255099207885,85.89035815518251,87.4319048353678,2296814.5617652913,197274225.32605943,2023-09-30,2023-11-24,0.18546930332788514,10.399151066337975,0,0,0
600519.SH,2023-12-28,87.6930028507484,91.5477430210777,84.06143462471086,89.75268923635068,86.66127280898027,3402921.11878497,305421321.6701222,2023-09-30,2023-11-07,0.1665878485197277,26.182746256160698,0,0,0
600519.SH,2023-12-29,94.91652139162375,94.91652139162375,93.96735617770752,94.91652139162375,86.28774671965795,6512964.906208387,618187972.8430231,2023-09-30,2023-11-16,0.08621489035395669,31.67043857070253,0,1,0
600519.SH,2023-12-31,90.91490931304946,90.92983405627474,85.632950519016,87.80506247107846,88.28139228764537,5634686.920971362,494754037.10085917,2023-09-30,2023-11-27,0.16730891318133123,12.80014048532263,0,0,0
300750.SZ,2023-01-02,52.8446423464883,55.16334011692304,51.59641492637533,54.081705996983366,53.19218033646941,9299955.182394389,502957441.95937514,2022-12-31,2023-02-28,0.0895522922387993,10.212539026733838,0,0,0
300750.SZ,2023-01-03,56.01959835629991,57.08689582930498,52.78766302924611,55.967544930691155,54.42027116417125,8049720.512382587,450523094.4562787,2022-12-31,2023-02-24,0.12073239925523914,10.58513035510703,0,0,0
300750.SZ,2023-01-04,51.062791502571855,53.18641871193082,49.700747528203436,50.71504849816677,51.63729972032118,1670920.8495278808,84740831.9204045,2022-12-31,2023-02-14,0.18499786872881904,45.565116957600395,0,0,0
300750.SZ,2023-01-05,52.21131716839343,55.560102414153576,50.966793715335676,54.47068864132704,52.54308630446977,2102316.3871928956,114514621.35234375,2022-12-31,2023-02-25,0.08909770523038131,33.99085259881992,0,0,0
300750.SZ,2023-01-06,52.39616535249191,54.379088463410426,50.813582984160206,53.312831826872966,52.38513709707238,4562685.2104750015,243249669.30501422,2022-12-31,2023-02-28,0.14633027540222038,20.562479387748752,0,0,0
300750.SZ,2023-01-09,48.696497136211846,50.06098526793882,46.6893540763649,47.64219803710704,48.602898318387204,2719886.766561038,129581383.9710077,2022-12-31,2023-02-05,0.13505931630351867,42.86591731847085,0,0,0
300750.SZ,2023-01-10,50.51806753473023,53.14777364743636,50.05178683302258,51.59683331963078,51.59978024022947,2250585.775884807,116123099.14986031,2022-12-31,2023-02-03,0.1174825023649847,11.559172826445216,0,0,0
300750.SZ,2023-01-11,49.022043831594615,49.30650629099417,46.434282623557614,47.5789137447943,47.87039445727589,9961960.96763791,473979281.60825163,2022-12-31,2023-02-04,,39.920189454856136,0,0,0
300750.SZ,2023-01-12,52.59258059118496,56.268380282714496,50.98682916631929,55.165078708543625,52.56374140857659,3249234.0243443735,179244250.69543532,2022-12-31,2023-02-01,,24.417073085659446,0,0,0
300750.SZ,2023-01-13,46.79556354569843,50.31281529073807,46.74424230576068,47.69820643444967,48.847393486153464,7667098.525720631,365706848.2330874,2022-12-31,2023-02-16,0.13459405724275436,22.35823960272611,0,0,0
300750.SZ,2023-01-14,50.55669005292093,52.417479192394374,49.36403380254615,50.921100932792186,50.890756497470264,786350.4708388711,40041831.69413482,2022-12-31,2023-02-27,0.18843858916297104,25.569218867671538,0,0,0
300750.SZ,2023-01-15,49.543428063501544,51.928184358696235,48.903241580519754,50.811626850671495,50.415712969607995,9956747.984038945,505918563.21116257,2022-12-31,2023-02-10,-0.005001325382581204,44.44181198013248,0,0,0
300750.SZ,2023-01-16,52.46702506051572,54.49080952811371,51.31658761385466,52.86459983216531,52.90369857098418,8650050.0708365,457281435.5229647,2022-12-31,2023-02-22,0.10006898255039925,37.63535906203291,0,0,0
300750.SZ,2023-01-17,49.33867909658838,50.517847718609964,47.575060472865694,49.46737238823392,49.04645409573783,1875624.5018634857,92782215.6941768,2022-12-31,2023-02-10,,33.18904628388899,0,0,0
300750.SZ,2023-01-18,49.52160040020738,51.145733332594965,48.16637022584185,49.50296241225262,49.65605177921841,6888435.375043075,340997957.4499886,2022-12-31,2023-02-04,0.036599289630831186,29.539825306396214,0,0,0
300750.SZ,2023-01-19,49.84117854577534,51.08144351994504,48.105825450822024,49.308428697330086,49.59363448538353,5969117.787030291,294327818.78774786,2022-12-31,2023-02-06,0.08100765355440456,19.231786157061272,0,0,0
300750.SZ,2023-01-20,52.45739792451381,54.216187169350306,50.68748833876167,53.15312467583363,52.25514261728007,9764251.05238203,519000453.55340177,2022-12-31,2023-02-22,0.18218452476261193,39.49704343082709,0,0,0
300750.SZ,2023-01-21,52.057672815897504,54.15462709746342,50.99998862576652,52.6822272127313,52.57730786161497,763463.7237369787,40220969.362589434,2022-12-31,2023-02-21,0.13649557464414372,22.242058540911522,0,0,0
300750.SZ,2023-01-23,54.22442065099615,54.41560422933535,51.097398060802526,52.140202102859725,52.83068371780131,840729.9314302331,43835828.53869575,2022-12-31,2023-02-13,0.09808944862643396,48.923071916491935,0,0,0
300750.SZ,2023-01-24,48.11081709322743,50.36244067187518,47.42870626380477,48.46742848670425,48.895573467839974,1383821.88441993,67070288.22145927,2022-12-31,2023-02-05,0.032285997278225925,49.01493108585684,0,0,0
300750.SZ,2023-01-25,51.389499232174884,51.905589246957646,48.88196268888244,49.92627306676136,50.39377596792004,7096087.783409229,354281216.3801985,2022-12-31,2023-02-12,0.08607835586805751,15.485939526109727,0,0,0
300750.SZ,2023-01-26,54.001209903938545,56.85642293830285,51.28163896166566,55.741591115983184,52.86766903264501,914496.0103429126,50975462.685732566,2022-12-31,2023-02-21,0.17728561488296088,21.276761716189164,0,0,0
300750.SZ,2023-01-27,51.60517280417949,52.63476487473119,49.56866206649441,51.3501449705107,51.1017134706128,2072534.948642309,106424970.06923251,2022-12-31,2023-02-13,0.10104736827625717,43.604323137567995,0,0,0
300750.SZ,2023-01-30,50.48028610540841,52.04721804503723,49.015341265714675,50.05185474225115,50.531279655375954,8398481.168709826,420359559.5117959,2022-12-31,2023-02-05,0.08477951268310942,37.941225008365485,0,0,0
300750.SZ,2023-01-31,54.233006119883086,56.467880867201785,51.87978553203799,55.360667516864495,53.48431498148247,8709100.216500297,482141601.45672554,2022-12-31,2023-02-20,0.10371396220414243,32.106490711069924,0,0,0
300750.SZ,2023-02-01,54.80806347829102,57.735484917803646,53.67727005935352,54.772724550360735,56.05386885223655,2265227.023203474,124072655.78595749,2022-12-31,2023-02-11,0.11067265096399054,33.06456028518871,0,0,0
300750.SZ,2023-02-02,55.61268627867459,56.50314143655304,53.21169630432664,54.550432267633106,54.85741887043984,5774909.625050955,315023816.3530446,2022-12-31,2023-02-03,0.13694577355218418,36.910584576498664,0,0,0
300750.SZ,2023-02-03,50.23512719425619,53.49327455177105,50.232996958997795,51.258160162242646,51.935218011428205,8719623.437842624,446951854.7313821,2022-12-31,2023-02-16,,25.061211511571933,0,0,0
300750.SZ,2023-02-04,55.5672899141096,55.79645960096663,51.34630844324075,52.39419228902118,54.17132000093847,9452190.748493843,495239899.6290934,2022-12-31,2023-02-06,0.11460963641631866,28.722762169371606,0,0,0
300750.SZ,2023-02-06,56.42044279194433,56.42256315435716,51.62858170429163,55.31623838662466,53.225341963187255,7717544.051412266,426905506.507198,2022-12-31,2023-02-27,0.029949858092195802,29.02751272043835,0,0,0
300750.SZ,2023-02-07,,,,,55.96196694627043,0.0,0.0,2022-12-31,2023-02-13,0.13751390720997572,30.394160382018306,1,0,0
300750.SZ,2023-02-08,,,,,52.49833454874007,0.0,0.0,2022-12-31,2023-02-20,0.10009229776155029,41.84029609709133,1,0,0
300750.SZ,2023-02-09,53.87139926183901,54.159181867541186,50.774863252833725,53.09723712504038,52.34521984828219,1972477.0902275478,104733083.78352177,2022-12-31,2023-02-25,0.16106178300334803,25.683743076182907,0,0,0
300750.SZ,2023-02-10,53.41177519284982,54.928950560232764,51.43491343606733,53.85191231395369,53.02568395470859,9298532.700395705,500743767.63014054,2022-12-31,2023-02-04,0.04408629227173604,22.72198290203675,0,0,0
300750.SZ,2023-02-13,53.140726889921474,55.420693636076315,52.192303715528176,53.32916086265888,53.806498675802246,510841.7551124865,27242762.133756787,2022-12-31,2023-02-05,0.17890590287810923,22.701988010303538,0,0,0
300750.SZ,2023-02-14,55.35126309971973,58.062026352367354,54.2886079416987,55.39653871601908,56.370899371230436,9637267.172415776,533871244.0333503,2022-12-31,2023-02-18,0.14776502791188764,31.720857234670564,0,0,0
300750.SZ,2023-02-15,51.28343995104339,54.45909986594029,49.83549798066411,50.85254895986134,52.87291249120416,8510388.733330224,432774959.7291275,2022-12-31,2023-02-08,0.07657830758598166,47.145222484615765,0,0,0
300750.SZ,2023-02-16,53.74084176306182,53.859328830176295,50.14774873684762,51.17117218045675,52.29061051473427,4522473.819859351,231420286.5176308,2022-12-31,2023-01-31,0.11491959232831524,10.201062104392125,0,0,0
300750.SZ,2023-02-17,53.84096101042344,54.04776981799966,50.510586616606616,52.98800962548986,52.07276970784187,7863641.1262161415,416678691.6873388,2022-12-31,2023-02-01,0.05255417395875814,26.09625037197247,0,0,0
300750.SZ,2023-02-20,57.11743437468905,60.24956818770605,56.408191570202675,57.55937915326804,58.494726395831115,3486865.446549581,200701810.2943766,2022-12-31,2023-02-23,0.06957051383801499,42.899785971609084,0,0,0
300750.SZ,2023-02-21,53.07626065579725,56.63652812739763,52.51064566491947,53.58229149481579,54.986920512036534,7365442.994945159,394657313.54360056,2022-12-31,2023-02-23,0.1061421719270099,46.09652133144414,0,0,0
300750.SZ,2023-02-22,55.86156701819087,56.34502751251796,51.587191837736356,55.240223051488194,53.18267199766635,4055235.9674106543,224012139.36618206,2022-12-31,2023-02-23,0.14049446608305585,13.309361584946831,0,0,0
300750.SZ,2023-02-23,55.3526582614631,58.636189135664644,55.019296666572565,56.14213945568629,56.928338966664704,5892276.57784141,330805013.34464645,2022-12-31,2023-02-03,,33.79389518007638,0,0,0
300750.SZ,2023-02-24,56.10880638622155,59.7878414981485,54.55928338030063,58.61553088053775,56.246683897217146,9389325.713648029,550360311.3157631,2022-12-31,2023-02-20,0.06510631156920564,15.772368028864122,0,0,0
300750.SZ,2023-02-25,,,,,57.01453386707081,0.0,0.0,2022-12-31,2023-02-03,0.12430181447088186,24.368349879307615,1,0,0
300750.SZ,2023-02-27,52.30550409577969,54.92227520279257,51.02723026145957,53.84536784587507,52.60539202212327,2169687.7996977754,116827637.68543401,2022-12-31,2023-02-15,0.07406960104848527,24.33338626686695,0,0,0
300750.SZ,2023-02-28,57.26946512302613,58.17132118511629,54.38386216499553,57.030707044231654,56.06583728350054,7836905.912647603,446944285.23741233,2022-12-31,2023-02-19,0.09289961934852366,34.067286560731844,0,0,0
300750.SZ,2023-03-01,54.10068841740459,56.81533089265342,52.750826865786976,55.701304796719036,54.38229573792472,9288208.171546886,517365314.3787095,2022-12-31,2023-02-12,,26.70667983267979,0,0,0
300750.SZ,2023-03-02,58.517673103838916,60.843258498505755,57.239564700611474,58.407719082256605,59.07112475583083,5551567.45646443,324254392.4633723,2022-12-31,2023-02-24,0.11121082021453965,42.58684018839957,0,0,0
300750.SZ,2023-03-03,53.10971827614302,55.55510215058745,51.387976468592036,54.46578642214456,52.9772953284454,6790646.958530328,369857926.9114984,2022-12-31,2023-02-12,0.06471971097639155,32.25312029028317,0,0,0
300750.SZ,2023-03-04,53.14534074067639,57.481015762851364,52.68635212257544,56.353937022403294,54.31582693049015,3245177.5057169055,182878528.7836903,2022-12-31,2023-02-13,0.10805089427522278,48.32472035677735,0,0,0
300750.SZ,2023-03-05,56.99703356157312,58.71645416695249,55.04801238746024,57.565151144071066,56.75052823449509,6806636.905160115,391825082.22835416,2022-12-31,2023-02-27,0.1473992059928491,36.32219935444883,0,0,0
300750.SZ,2023-03-06,,,,,56.12978146561832,0.0,0.0,2022-12-31,2023-02-10,0.09070771239036264,43.76849301144573,1,0,0
300750.SZ,2023-03-07,54.16124485086498,58.83359790532105,53.970264600731845,55.07169857217535,57.11999796633111,2792786.192909125,153803479.39242446,2022-12-31,2023-02-09,0.13798561477420843,37.867804457469944,0,0,0
300750.SZ,2023-03-08,54.045576563923056,55.99171520425788,52.512904783614005,53.584596717973476,54.36088854782318,1410805.6736149006,75597453.06808336,2022-12-31,2023-02-20,0.10367172596205596,36.38023926605308,0,0,0
300750.SZ,2023-03-09,55.0949809969263,57.70805995399257,54.346425393565816,56.552219865624636,56.02724267377919,3141442.5285105817,177655548.5675542,2022-12-31,2023-02-21,0.0424065807706613,16.409024039060252,0,0,0
300750.SZ,2023-03-10,55.387094780959956,57.884228920889896,53.76962978104727,54.86696916433395,56.198280505718344,1092431.0808564788,59938382.42751243,2022-12-31,2023-02-07,,16.38499605728669,0,0,0
300750.SZ,2023-03-12,57.50290275889227,60.02064899328059,56.524300508235115,57.706421443891614,58.27247475075785,2849418.964773354,164429771.65142852,2022-12-31,2023-02-23,0.00453219562463536,11.14609710310618,0,0,0
300750.SZ,2023-03-13,65.71026511467588,65.71026511467588,65.05316246352912,65.71026511467588,59.73660464970534,3133684.9447633787,205915268.50627005,2022-12-31,2023-02-14,0.1479102458647117,10.25029884105881,0,1,0
300750.SZ,2023-03-14,53.29678858472426,54.86513510557974,51.643499890110135,52.69744886745932,53.2671214617279,2025031.6798737173,106714003.40513048,2022-12-31,2023-02-26,0.11912132808675552,43.2945415864398,0,0,0
300750.SZ,2023-03-15,54.77663021045152,58.01925358424451,54.43481482845254,56.88162116102403,56.11836580252839,4555580.53031963,259128805.89417815,2022-12-31,2023-02-27,0.049619965266998446,23.279931769510608,0,0,0
300750.SZ,2023-03-16,56.0989976693099,57.11778297485803,53.79053348117698,55.34738071860813,55.454158228017505,5572347.443532473,308414835.4535545,2022-12-31,2023-02-11,0.18839145292025894,42.21729317199945,0,0,0
300750.SZ,2023-03-17,55.97782761943355,57.97560302027558,54.59838342686147,56.828366247063705,56.28699322356852,6829002.446650119,388081052.14032704,2022-12-31,2023-02-03,0.01119988305307315,42.11404835982184,0,0,0
300750.SZ,2023-03-18,57.85881308826819,61.23845943308494,57.43624592548645,58.608414209680056,59.45481498357761,6516239.841887821,381906483.7429815,2022-12-31,2023-02-18,0.08166342259804904,43.04258738193142,0,0,0
300750.SZ,2023-03-20,58.195522823474946,59.595109530012614,55.3375418604767,58.426577970600604,57.04901222729556,2779375.0256194803,162389371.6438966,2022-12-31,2023-01-31,,27.781130122006385,0,0,0
300750.SZ,2023-03-21,55.85609677132657,57.507342191427654,54.15739992784934,55.874219710132856,55.8323710596385,6415228.55807432,358445889.9445633,2022-12-31,2023-02-19,0.015764965300708728,34.7508830816402,0,0,0
300750.SZ,2023-03-22,53.156080644752976,55.48672317068497,52.25448686948002,53.83663434220497,53.87060502008249,1378827.007906793,74231405.44583456,2022-12-31,2023-02-19,0.08086406039207214,10.648015893578687,0,0,0
300750.SZ,2023-03-23,54.716151262027644,57.88122825567808,54.35333341138115,55.462585113654235,56.19536723852241,1346956.4441556467,74705686.42836761,2022-12-31,2023-02-06,,48.55292643513894,0,0,0
300750.SZ,2023-03-24,58.677695004640675,61.354365188118855,57.780324497548825,59.5310714724621,59.56734484283384,6539209.9633562565,389286175.7019976,2022-12-31,2023-02-11,0.05765745169373177,29.1411347967809,0,0,0
300750.SZ,2023-03-27,67.09916159165267,67.09916159165267,66.42816997573615,67.09916159165267,60.999237810593335,2660056.752234362,178487577.86114025,2022-12-31,2023-02-18,0.13447024683901337,38.97018109996533,0,1,0
300750.SZ,2023-03-28,61.729812880106444,63.61870432760496,58.988877301383106,62.37127875255388,60.81327556843619,1742420.1412707837,108676972.33526435,2022-12-31,2023-02-05,0.0790419029083014,12.775763436167335,0,0,0
300750.SZ,2023-03-29,57.567264862418114,60.865387098864176,57.015672078746135,58.17925722321034,59.092608833848715,7175716.451670157,417477853.2025403,2022-12-31,2023-02-02,0.020392823610283606,43.501233363042225,0,0,0
300750.SZ,2023-03-30,62.08974685586877,62.36480444951094,58.731903219442344,60.294463279387216,60.54835383447664,3325652.261627799,200518418.16872838,2022-12-31,2023-02-17,0.10718940049627647,10.649737728378149,0,0,0
300750.SZ,2023-03-31,55.94993105618632,59.627556261165246,55.37804811251209,58.458388491338475,57.090771250012466,1034747.0868387613,60489647.19270106,2022-12-31,2023-02-07,-0.0005979013749907447,45.77060473025656,0,0,0
300750.SZ,2023-04-02,53.16949726473828,53.70119223738567,53.16949726473828,53.16949726473828,59.07721918304254,3294993.0699937204,175193125.0223627,2023-03-31,2023-05-27,0.10124287518756346,44.04602941703927,0,0,1
300750.SZ,2023-04-03,58.17710325525976,60.35706297023543,56.841117554493565,58.74457813749615,58.5990902623645,6110639.280747412,358966926.6979196,2023-03-31,2023-05-27,0.05791440269809955,25.595989851643225,0,0,0
300750.SZ,2023-04-04,56.709391646221945,58.7464975237168,55.324371454374074,56.99275882125536,57.035434489045436,967733.3783270674,55153795.034273215,2023-03-31,2023-05-15,0.16384826930440938,23.077640973467012,0,0,0
300750.SZ,2023-04-05,58.12302591571066,61.878328371069514,57.54590399297732,58.720310196915634,60.076046962203414,6360722.939008535,373503624.05521804,2023-03-31,2023-05-02,0.1568657271182365,14.782479910082259,0,0,0
300750.SZ,2023-04-06,54.967604302350566,58.04177012163479,54.654257942232256,56.903696197681164,56.344595816734284,7825443.84112757,445296678.9475384,2023-03-31,2023-05-12,,21.38165542707735,0,0,0
300750.SZ,2023-04-07,65.5236287450731,65.68525692204646,61.2595191206087,62.50971338837623,63.77209409907423,1169641.1378264304,73113932.29278442,2023-03-31,2023-05-25,0.14607070903372393,36.076034622498426,0,0,0
300750.SZ,2023-04-10,58.47350058448797,60.14393812950471,56.640407753028704,58.86538120620919,58.39217294126671,2790686.509193279,164274825.19068757,2023-03-31,2023-05-05,0.09101967511069123,22.310836211725963,0,0,0
300750.SZ,2023-04-11,61.172451989374096,63.52283716183104,59.82247771551078,61.9980786258015,61.67265743867091,6445558.728177701,399612256.81678224,2023-03-31,2023-05-28,0.15053510822930555,23.492113458699457,0,0,0
300750.SZ,2023-04-12,63.32239398479173,63.44603052572364,59.75014525238052,60.99447681869827,61.59808788905208,6318383.359311361,385386487.34116566,2023-03-31,2023-05-16,0.14355378644227978,22.28955847390882,0,0,0
300750.SZ,2023-04-13,60.01702928915857,63.69134220967126,58.07634639772213,59.26157795685932,61.83625457249637,8176117.105887561,484529601.25496674,2023-03-31,2023-05-28,0.03746519685058869,36.32408872225968,0,0,0
300750.SZ,2023-04-14,61.67738234198896,62.154204244923584,58.06925080884843,59.25433756004942,60.34388761643066,4206773.989661384,249269606.02223152,2023-03-31,2023-05-09,0.08803115742455427,34.6571270948748,0,0,0
300750.SZ,2023-04-17,54.383122859585626,57.731733266525936,53.645479584065924,54.74028528986319,56.05022647235528,2698458.792700519,147714404.15536618,2023-03-31,2023-05-15,0.01586706529386571,15.072960902016753,0,0,0
300750.SZ,2023-04-18,61.7341163882855,62.445382957048956,56.89238453368042,61.22096368338133,58.65194281822724,5812117.96293505,355823462.73237497,2023-03-31,2023-05-28,0.15952742971717981,21.818716985070374,0,0,0
300750.SZ,2023-04-19,66.24968037176527,66.72086212926396,62.83420996639421,65.24279247326618,64.77753604782909,5627687.919134725,367166075.01241404,2023-03-31,2023-05-26,0.06218382876857128,47.58274356100663,0,0,0
300750.SZ,2023-04-20,61.723154380439986,63.08245339511664,59.407747372100125,61.2195473851247,61.24510038360838,8303663.770571063,508346537.67261845,2023-03-31,2023-05-17,0.05843646130238446,17.8078865828753,0,0,0
